seed,epsilon,delta,m,threshold,cal_coverage,cal_avg_size,test_coverage,test_avg_size,time_solve_threshold,avg_time_per_test
2024,0.2,0.1,1,0.9,0.9007633587786259,38.16030534351145,0.9465648854961832,37.56488549618321,5188.882741689682,5.64131091933214
2024,0.2,0.001,8,0.65,0.916030534351145,5.236641221374046,0.9618320610687023,4.824427480916031,6067.402482748032,1.9011107128085072
2024,0.2,0.1,8,0.6,0.9007633587786259,4.480916030534351,0.9312977099236641,4.038167938931298,6359.115642547607,1.8875052419327598
2024,0.4,0.01,8,0.45,0.7709923664122137,2.8091603053435112,0.7938931297709924,2.4885496183206106,6427.809658765793,1.9964728046009559
2024,0.4,0.01,1,0.85,0.7938931297709924,33.05343511450382,0.8702290076335878,32.221374045801525,6254.040306568146,5.899553229790608
2024,0.4,0.001,8,0.45,0.7709923664122137,2.8091603053435112,0.7938931297709924,2.4885496183206106,7699.05469417572,1.8697503268263722
2024,0.2,0.001,2,0.85,0.9465648854961832,24.81679389312977,0.9694656488549618,23.977099236641223,7122.106640577316,9.690616675005614
2024,0.4,0.1,8,0.4,0.6946564885496184,2.381679389312977,0.6946564885496184,2.0839694656488548,8108.173911333084,1.9484198821409968
2024,0.4,0.1,1,0.75,0.6641221374045801,23.282442748091604,0.7480916030534351,22.282442748091604,8287.025781154633,6.588188777443107
2024,0.05,0.1,4,0.9,0.9847328244274809,20.946564885496183,0.9923664122137404,20.557251908396946,9950.538821220398,14.947014408257171
2024,0.1,0.01,4,0.75,0.9618320610687023,9.229007633587786,0.9770992366412213,8.412213740458014,11896.809267759323,2.4781208311328453
2024,0.1,0.1,4,0.75,0.9618320610687023,9.229007633587786,0.9770992366412213,8.412213740458014,11942.113988399506,2.534988607159098
2024,0.2,0.001,4,0.7,0.9312977099236641,7.129770992366412,0.9618320610687023,6.3893129770992365,12232.058544158936,1.47167521578665
2024,0.2,0.01,4,0.65,0.9007633587786259,5.66412213740458,0.9541984732824428,5.099236641221374,12416.107329368591,1.294759786765994
2024,0.2,0.1,4,0.6,0.8702290076335878,4.67175572519084,0.9312977099236641,4.221374045801527,12690.110797405243,1.0981987123270982
2024,0.4,0.01,4,0.45,0.7557251908396947,2.816793893129771,0.7938931297709924,2.50381679389313,13209.258642673492,1.2353609663839558
2024,0.4,0.001,4,0.45,0.7557251908396947,2.816793893129771,0.7938931297709924,2.50381679389313,13488.200026512146,1.1035186152421792
2024,0.1,0.01,2,0.9,0.9847328244274809,29.68702290076336,0.9847328244274809,29.6793893129771,16384.283571004868,17.179789996329156
2024,0.1,0.001,2,0.9,0.9847328244274809,29.68702290076336,0.9847328244274809,29.6793893129771,16426.769201755524,17.16275233712815
2024,0.05,0.1,2,0.9,0.9847328244274809,29.68702290076336,0.9847328244274809,29.6793893129771,16467.614092350006,17.163539593456356
2024,0.1,0.1,2,0.85,0.9465648854961832,24.81679389312977,0.9694656488549618,23.977099236641223,18055.57713007927,12.207871888430065
2024,0.2,0.01,2,0.85,0.9465648854961832,24.81679389312977,0.9694656488549618,23.977099236641223,18114.483573913574,11.84370698091638
2024,0.2,0.1,2,0.85,0.9465648854961832,24.81679389312977,0.9694656488549618,23.977099236641223,18177.24583697319,11.828955109792812
2024,0.4,0.001,2,0.8,0.816793893129771,19.984732824427482,0.916030534351145,19.251908396946565,19086.111010313034,7.1646799986599055
2024,0.4,0.01,2,0.65,0.7099236641221374,11.267175572519085,0.7786259541984732,10.404580152671755,20364.443947315216,1.60259160558686
2024,0.4,0.1,2,0.6,0.6793893129770993,8.19083969465649,0.7480916030534351,7.137404580152672,20462.921981573105,0.9499936668017438
