seed,epsilon,delta,m,threshold,test_covered,test_size,test_coverage,test_avg_size
516,0.05,-1,8,0.45,1,1,0.95,35.97125
516,0.05,-1,8,0.45,1,1,0.95,35.97125
516,0.05,-1,8,0.45,1,1,0.95,35.97125
516,0.05,-1,8,0.45,1,4,0.95,35.97125
516,0.05,-1,8,0.45,1,7,0.95,35.97125
516,0.05,-1,8,0.45,1,1,0.95,35.97125
516,0.05,-1,8,0.45,1,1,0.95,35.97125
516,0.05,-1,8,0.45,1,9,0.95,35.97125
516,0.05,-1,8,0.45,1,3,0.95,35.97125
516,0.05,-1,8,0.45,1,1,0.95,35.97125
516,0.05,-1,8,0.45,1,1,0.95,35.97125
516,0.05,-1,8,0.45,1,8,0.95,35.97125
516,0.05,-1,8,0.45,1,1,0.95,35.97125
516,0.05,-1,8,0.45,1,1,0.95,35.97125
516,0.05,-1,8,0.45,1,107,0.95,35.97125
516,0.05,-1,8,0.45,1,3,0.95,35.97125
516,0.05,-1,8,0.45,1,27,0.95,35.97125
516,0.05,-1,8,0.45,1,2,0.95,35.97125
516,0.05,-1,8,0.45,1,87,0.95,35.97125
516,0.05,-1,8,0.45,1,1,0.95,35.97125
516,0.05,-1,8,0.45,1,125,0.95,35.97125
516,0.05,-1,8,0.45,1,169,0.95,35.97125
516,0.05,-1,8,0.45,1,1,0.95,35.97125
516,0.05,-1,8,0.45,1,1,0.95,35.97125
516,0.05,-1,8,0.45,1,1,0.95,35.97125
516,0.05,-1,8,0.45,1,2,0.95,35.97125
516,0.05,-1,8,0.45,1,12,0.95,35.97125
516,0.05,-1,8,0.45,1,135,0.95,35.97125
516,0.05,-1,8,0.45,1,1,0.95,35.97125
516,0.05,-1,8,0.45,1,1,0.95,35.97125
516,0.05,-1,8,0.45,1,49,0.95,35.97125
516,0.05,-1,8,0.45,1,7,0.95,35.97125
516,0.05,-1,8,0.45,1,3,0.95,35.97125
516,0.05,-1,8,0.45,1,166,0.95,35.97125
516,0.05,-1,8,0.45,1,1,0.95,35.97125
516,0.05,-1,8,0.45,1,145,0.95,35.97125
516,0.05,-1,8,0.45,1,1,0.95,35.97125
516,0.05,-1,8,0.45,1,1,0.95,35.97125
516,0.05,-1,8,0.45,1,130,0.95,35.97125
516,0.05,-1,8,0.45,1,3,0.95,35.97125
516,0.05,-1,8,0.45,1,13,0.95,35.97125
516,0.05,-1,8,0.45,1,68,0.95,35.97125
516,0.05,-1,8,0.45,1,81,0.95,35.97125
516,0.05,-1,8,0.45,1,254,0.95,35.97125
516,0.05,-1,8,0.45,1,1,0.95,35.97125
516,0.05,-1,8,0.45,1,1,0.95,35.97125
516,0.05,-1,8,0.45,1,1,0.95,35.97125
516,0.05,-1,8,0.45,1,1,0.95,35.97125
516,0.05,-1,8,0.45,1,169,0.95,35.97125
516,0.05,-1,8,0.45,1,2,0.95,35.97125
516,0.05,-1,8,0.45,1,1,0.95,35.97125
516,0.05,-1,8,0.45,1,1,0.95,35.97125
516,0.05,-1,8,0.45,1,1,0.95,35.97125
516,0.05,-1,8,0.45,1,1,0.95,35.97125
516,0.05,-1,8,0.45,1,131,0.95,35.97125
516,0.05,-1,8,0.45,1,152,0.95,35.97125
516,0.05,-1,8,0.45,1,1,0.95,35.97125
516,0.05,-1,8,0.45,1,1,0.95,35.97125
516,0.05,-1,8,0.45,1,1,0.95,35.97125
516,0.05,-1,8,0.45,1,1,0.95,35.97125
516,0.05,-1,8,0.45,1,144,0.95,35.97125
516,0.05,-1,8,0.45,1,79,0.95,35.97125
516,0.05,-1,8,0.45,1,25,0.95,35.97125
516,0.05,-1,8,0.45,1,1,0.95,35.97125
516,0.05,-1,8,0.45,0,2,0.95,35.97125
516,0.05,-1,8,0.45,0,228,0.95,35.97125
516,0.05,-1,8,0.45,1,1,0.95,35.97125
516,0.05,-1,8,0.45,0,168,0.95,35.97125
516,0.05,-1,8,0.45,1,175,0.95,35.97125
516,0.05,-1,8,0.45,1,1,0.95,35.97125
516,0.05,-1,8,0.45,1,1,0.95,35.97125
516,0.05,-1,8,0.45,1,1,0.95,35.97125
516,0.05,-1,8,0.45,1,1,0.95,35.97125
516,0.05,-1,8,0.45,1,1,0.95,35.97125
516,0.05,-1,8,0.45,1,1,0.95,35.97125
516,0.05,-1,8,0.45,1,1,0.95,35.97125
516,0.05,-1,8,0.45,1,5,0.95,35.97125
516,0.05,-1,8,0.45,1,19,0.95,35.97125
516,0.05,-1,8,0.45,1,129,0.95,35.97125
516,0.05,-1,8,0.45,1,1,0.95,35.97125
516,0.05,-1,8,0.45,0,4,0.95,35.97125
516,0.05,-1,8,0.45,1,98,0.95,35.97125
516,0.05,-1,8,0.45,1,1,0.95,35.97125
516,0.05,-1,8,0.45,1,1,0.95,35.97125
516,0.05,-1,8,0.45,1,2,0.95,35.97125
516,0.05,-1,8,0.45,1,4,0.95,35.97125
516,0.05,-1,8,0.45,1,47,0.95,35.97125
516,0.05,-1,8,0.45,1,159,0.95,35.97125
516,0.05,-1,8,0.45,1,2,0.95,35.97125
516,0.05,-1,8,0.45,1,195,0.95,35.97125
516,0.05,-1,8,0.45,0,3,0.95,35.97125
516,0.05,-1,8,0.45,0,3,0.95,35.97125
516,0.05,-1,8,0.45,1,62,0.95,35.97125
516,0.05,-1,8,0.45,1,36,0.95,35.97125
516,0.05,-1,8,0.45,1,8,0.95,35.97125
516,0.05,-1,8,0.45,1,237,0.95,35.97125
516,0.05,-1,8,0.45,1,1,0.95,35.97125
516,0.05,-1,8,0.45,1,134,0.95,35.97125
516,0.05,-1,8,0.45,1,1,0.95,35.97125
516,0.05,-1,8,0.45,1,85,0.95,35.97125
516,0.05,-1,8,0.45,1,3,0.95,35.97125
516,0.05,-1,8,0.45,1,1,0.95,35.97125
516,0.05,-1,8,0.45,1,34,0.95,35.97125
516,0.05,-1,8,0.45,1,217,0.95,35.97125
516,0.05,-1,8,0.45,1,58,0.95,35.97125
516,0.05,-1,8,0.45,1,1,0.95,35.97125
516,0.05,-1,8,0.45,1,1,0.95,35.97125
516,0.05,-1,8,0.45,1,1,0.95,35.97125
516,0.05,-1,8,0.45,1,56,0.95,35.97125
516,0.05,-1,8,0.45,1,110,0.95,35.97125
516,0.05,-1,8,0.45,1,1,0.95,35.97125
516,0.05,-1,8,0.45,1,82,0.95,35.97125
516,0.05,-1,8,0.45,1,270,0.95,35.97125
516,0.05,-1,8,0.45,1,49,0.95,35.97125
516,0.05,-1,8,0.45,1,82,0.95,35.97125
516,0.05,-1,8,0.45,1,1,0.95,35.97125
516,0.05,-1,8,0.45,1,1,0.95,35.97125
516,0.05,-1,8,0.45,1,1,0.95,35.97125
516,0.05,-1,8,0.45,1,1,0.95,35.97125
516,0.05,-1,8,0.45,1,126,0.95,35.97125
516,0.05,-1,8,0.45,1,1,0.95,35.97125
516,0.05,-1,8,0.45,1,1,0.95,35.97125
516,0.05,-1,8,0.45,1,49,0.95,35.97125
516,0.05,-1,8,0.45,1,2,0.95,35.97125
516,0.05,-1,8,0.45,1,1,0.95,35.97125
516,0.05,-1,8,0.45,1,3,0.95,35.97125
516,0.05,-1,8,0.45,0,14,0.95,35.97125
516,0.05,-1,8,0.45,1,3,0.95,35.97125
516,0.05,-1,8,0.45,1,1,0.95,35.97125
516,0.05,-1,8,0.45,1,1,0.95,35.97125
516,0.05,-1,8,0.45,1,64,0.95,35.97125
516,0.05,-1,8,0.45,1,7,0.95,35.97125
516,0.05,-1,8,0.45,1,2,0.95,35.97125
516,0.05,-1,8,0.45,1,11,0.95,35.97125
516,0.05,-1,8,0.45,1,1,0.95,35.97125
516,0.05,-1,8,0.45,1,18,0.95,35.97125
516,0.05,-1,8,0.45,1,1,0.95,35.97125
516,0.05,-1,8,0.45,1,1,0.95,35.97125
516,0.05,-1,8,0.45,1,7,0.95,35.97125
516,0.05,-1,8,0.45,1,1,0.95,35.97125
516,0.05,-1,8,0.45,1,178,0.95,35.97125
516,0.05,-1,8,0.45,1,2,0.95,35.97125
516,0.05,-1,8,0.45,1,32,0.95,35.97125
516,0.05,-1,8,0.45,1,1,0.95,35.97125
516,0.05,-1,8,0.45,1,1,0.95,35.97125
516,0.05,-1,8,0.45,1,1,0.95,35.97125
516,0.05,-1,8,0.45,1,2,0.95,35.97125
516,0.05,-1,8,0.45,1,21,0.95,35.97125
516,0.05,-1,8,0.45,1,1,0.95,35.97125
516,0.05,-1,8,0.45,1,1,0.95,35.97125
516,0.05,-1,8,0.45,1,1,0.95,35.97125
516,0.05,-1,8,0.45,1,1,0.95,35.97125
516,0.05,-1,8,0.45,1,23,0.95,35.97125
516,0.05,-1,8,0.45,1,1,0.95,35.97125
516,0.05,-1,8,0.45,1,2,0.95,35.97125
516,0.05,-1,8,0.45,1,76,0.95,35.97125
516,0.05,-1,8,0.45,1,1,0.95,35.97125
516,0.05,-1,8,0.45,1,116,0.95,35.97125
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,8,0.9475,44.92375
516,0.05,-1,4,0.45,1,212,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,72,0.9475,44.92375
516,0.05,-1,4,0.45,1,41,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,0,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,220,0.9475,44.92375
516,0.05,-1,4,0.45,1,189,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,2,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,2,0.9475,44.92375
516,0.05,-1,4,0.45,1,28,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,271,0.9475,44.92375
516,0.05,-1,4,0.45,1,5,0.9475,44.92375
516,0.05,-1,4,0.45,1,2,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,0,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,90,0.9475,44.92375
516,0.05,-1,4,0.45,1,180,0.9475,44.92375
516,0.05,-1,4,0.45,1,12,0.9475,44.92375
516,0.05,-1,4,0.45,1,42,0.9475,44.92375
516,0.05,-1,4,0.45,1,6,0.9475,44.92375
516,0.05,-1,4,0.45,1,2,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,188,0.9475,44.92375
516,0.05,-1,4,0.45,1,14,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,4,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,2,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,167,0.9475,44.92375
516,0.05,-1,4,0.45,0,4,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,160,0.9475,44.92375
516,0.05,-1,4,0.45,1,23,0.9475,44.92375
516,0.05,-1,4,0.45,1,136,0.9475,44.92375
516,0.05,-1,4,0.45,1,3,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,188,0.9475,44.92375
516,0.05,-1,4,0.45,1,4,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,93,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,48,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,2,0.9475,44.92375
516,0.05,-1,4,0.45,1,2,0.9475,44.92375
516,0.05,-1,4,0.45,1,27,0.9475,44.92375
516,0.05,-1,4,0.45,1,38,0.9475,44.92375
516,0.05,-1,4,0.45,1,151,0.9475,44.92375
516,0.05,-1,4,0.45,1,11,0.9475,44.92375
516,0.05,-1,4,0.45,0,127,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,90,0.9475,44.92375
516,0.05,-1,4,0.45,1,4,0.9475,44.92375
516,0.05,-1,4,0.45,0,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,2,0.9475,44.92375
516,0.05,-1,4,0.45,1,59,0.9475,44.92375
516,0.05,-1,4,0.45,1,2,0.9475,44.92375
516,0.05,-1,4,0.45,1,3,0.9475,44.92375
516,0.05,-1,4,0.45,0,295,0.9475,44.92375
516,0.05,-1,4,0.45,1,148,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,0,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,4,0.9475,44.92375
516,0.05,-1,4,0.45,1,54,0.9475,44.92375
516,0.05,-1,4,0.45,1,142,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,118,0.9475,44.92375
516,0.05,-1,4,0.45,0,2,0.9475,44.92375
516,0.05,-1,4,0.45,1,169,0.9475,44.92375
516,0.05,-1,4,0.45,1,3,0.9475,44.92375
516,0.05,-1,4,0.45,1,48,0.9475,44.92375
516,0.05,-1,4,0.45,1,168,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,12,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,3,0.9475,44.92375
516,0.05,-1,4,0.45,1,2,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,45,0.9475,44.92375
516,0.05,-1,4,0.45,1,26,0.9475,44.92375
516,0.05,-1,4,0.45,1,2,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,122,0.9475,44.92375
516,0.05,-1,4,0.45,1,2,0.9475,44.92375
516,0.05,-1,4,0.45,1,119,0.9475,44.92375
516,0.05,-1,4,0.45,1,29,0.9475,44.92375
516,0.05,-1,4,0.45,1,2,0.9475,44.92375
516,0.05,-1,4,0.45,1,6,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,127,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,2,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,4,0.9475,44.92375
516,0.05,-1,4,0.45,1,7,0.9475,44.92375
516,0.05,-1,4,0.45,1,157,0.9475,44.92375
516,0.05,-1,4,0.45,1,128,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,231,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,8,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,146,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,82,0.9475,44.92375
516,0.05,-1,4,0.45,1,7,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,72,0.9475,44.92375
516,0.05,-1,4,0.45,1,16,0.9475,44.92375
516,0.05,-1,4,0.45,1,99,0.9475,44.92375
516,0.05,-1,4,0.45,1,88,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,0,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,119,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,53,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,2,0.9475,44.92375
516,0.05,-1,4,0.45,1,24,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,11,0.9475,44.92375
516,0.05,-1,4,0.45,1,139,0.9475,44.92375
516,0.05,-1,4,0.45,1,51,0.9475,44.92375
516,0.05,-1,4,0.45,1,179,0.9475,44.92375
516,0.05,-1,4,0.45,1,2,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,118,0.9475,44.92375
516,0.05,-1,4,0.45,1,4,0.9475,44.92375
516,0.05,-1,4,0.45,1,119,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,153,0.9475,44.92375
516,0.05,-1,4,0.45,1,136,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,120,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,2,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,2,0.9475,44.92375
516,0.05,-1,4,0.45,0,202,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,92,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,3,0.9475,44.92375
516,0.05,-1,4,0.45,1,126,0.9475,44.92375
516,0.05,-1,4,0.45,1,38,0.9475,44.92375
516,0.05,-1,4,0.45,1,73,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,3,0.9475,44.92375
516,0.05,-1,4,0.45,1,159,0.9475,44.92375
516,0.05,-1,4,0.45,1,11,0.9475,44.92375
516,0.05,-1,4,0.45,1,140,0.9475,44.92375
516,0.05,-1,4,0.45,1,11,0.9475,44.92375
516,0.05,-1,4,0.45,0,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,185,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,112,0.9475,44.92375
516,0.05,-1,4,0.45,1,2,0.9475,44.92375
516,0.05,-1,4,0.45,1,168,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,0,2,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,171,0.9475,44.92375
516,0.05,-1,4,0.45,1,76,0.9475,44.92375
516,0.05,-1,4,0.45,1,19,0.9475,44.92375
516,0.05,-1,4,0.45,1,3,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,32,0.9475,44.92375
516,0.05,-1,4,0.45,1,2,0.9475,44.92375
516,0.05,-1,4,0.45,1,2,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,2,0.9475,44.92375
516,0.05,-1,4,0.45,1,2,0.9475,44.92375
516,0.05,-1,4,0.45,1,121,0.9475,44.92375
516,0.05,-1,4,0.45,1,2,0.9475,44.92375
516,0.05,-1,4,0.45,1,4,0.9475,44.92375
516,0.05,-1,4,0.45,1,18,0.9475,44.92375
516,0.05,-1,4,0.45,0,21,0.9475,44.92375
516,0.05,-1,4,0.45,1,2,0.9475,44.92375
516,0.05,-1,4,0.45,1,141,0.9475,44.92375
516,0.05,-1,4,0.45,1,109,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,186,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,93,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,0,83,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,277,0.9475,44.92375
516,0.05,-1,4,0.45,1,242,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,4,0.9475,44.92375
516,0.05,-1,4,0.45,1,345,0.9475,44.92375
516,0.05,-1,4,0.45,1,72,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,2,0.9475,44.92375
516,0.05,-1,4,0.45,1,3,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,94,0.9475,44.92375
516,0.05,-1,4,0.45,1,8,0.9475,44.92375
516,0.05,-1,4,0.45,1,280,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,112,0.9475,44.92375
516,0.05,-1,4,0.45,1,19,0.9475,44.92375
516,0.05,-1,4,0.45,1,2,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,148,0.9475,44.92375
516,0.05,-1,4,0.45,1,4,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,45,0.9475,44.92375
516,0.05,-1,4,0.45,0,2,0.9475,44.92375
516,0.05,-1,4,0.45,1,2,0.9475,44.92375
516,0.05,-1,4,0.45,1,2,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,29,0.9475,44.92375
516,0.05,-1,4,0.45,1,2,0.9475,44.92375
516,0.05,-1,4,0.45,1,64,0.9475,44.92375
516,0.05,-1,4,0.45,1,81,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,41,0.9475,44.92375
516,0.05,-1,4,0.45,1,140,0.9475,44.92375
516,0.05,-1,4,0.45,1,143,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,22,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,2,0.9475,44.92375
516,0.05,-1,4,0.45,0,199,0.9475,44.92375
516,0.05,-1,4,0.45,0,1,0.9475,44.92375
516,0.05,-1,4,0.45,0,2,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,2,0.9475,44.92375
516,0.05,-1,4,0.45,1,16,0.9475,44.92375
516,0.05,-1,4,0.45,0,177,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,73,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,165,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,4,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,2,0.9475,44.92375
516,0.05,-1,4,0.45,1,200,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,226,0.9475,44.92375
516,0.05,-1,4,0.45,1,78,0.9475,44.92375
516,0.05,-1,4,0.45,1,87,0.9475,44.92375
516,0.05,-1,4,0.45,1,3,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,55,0.9475,44.92375
516,0.05,-1,4,0.45,1,2,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,188,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,179,0.9475,44.92375
516,0.05,-1,4,0.45,1,28,0.9475,44.92375
516,0.05,-1,4,0.45,1,232,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,4,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,10,0.9475,44.92375
516,0.05,-1,4,0.45,1,9,0.9475,44.92375
516,0.05,-1,4,0.45,1,14,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,0,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,1,0.9475,44.92375
516,0.05,-1,4,0.45,1,31,0.9475,44.92375
