seed,epsilon,delta,m,threshold,test_covered,test_size,test_coverage,test_avg_size
42,0.2,0.01,1,0.9,1,42,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,0,41,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,40,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,35,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,38,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,41,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,41,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,41,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,37,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,36,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,37,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,41,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,41,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,0,47,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,40,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,30,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,35,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,36,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,43,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,36,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,40,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,30,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,35,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,42,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,36,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,0,41,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,41,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,38,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,36,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,39,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,36,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,41,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,38,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,31,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,32,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,37,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,47,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,38,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,36,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,47,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,32,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,35,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,36,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,0,34,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,40,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,39,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,41,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,38,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,41,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,37,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,40,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,35,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,42,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,41,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,36,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,41,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,41,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,41,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,32,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,37,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,37,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,42,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,0,41,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,32,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,32,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,33,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,41,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,33,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,38,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,36,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,37,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,41,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,37,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,34,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,43,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,38,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,34,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,41,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,38,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,36,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,41,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,41,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,38,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,42,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,32,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,37,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,36,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,38,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,41,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,41,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,35,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,33,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,39,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,41,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,0,41,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,34,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,37,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,38,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,42,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,40,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,38,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,36,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,37,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,0,41,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,35,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,40,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,41,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,41,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,36,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,38,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,36,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,36,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,0,36,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,32,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,38,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,39,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,35,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,35,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,38,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,38,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,43,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,40,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,37,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,35,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,31,0.9389312977099237,37.89312977099237
42,0.2,0.01,1,0.9,1,38,0.9389312977099237,37.89312977099237
42,0.2,0.001,8,0.65,1,4,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,9,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,3,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,3,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,6,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,7,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,8,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,7,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,3,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,5,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,4,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,4,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,3,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,3,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,7,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,3,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,4,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,3,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,0,10,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,6,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,4,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,3,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,6,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,7,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,3,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,7,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,3,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,7,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,5,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,4,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,11,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,12,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,5,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,4,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,10,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,0,3,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,5,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,3,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,3,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,4,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,3,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,9,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,4,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,4,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,7,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,6,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,4,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,7,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,0,3,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,9,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,4,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,6,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,4,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,7,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,3,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,10,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,6,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,5,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,4,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,0,3,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,5,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,3,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,7,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,5,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,3,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,4,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,4,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,6,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,4,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,8,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,5,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,6,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,4,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,0,3,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,5,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,8,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,8,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,4,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,3,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,6,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,4,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,8,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,0,4,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,5,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,9,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,5,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,6,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,6,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,7,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,6,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,3,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,5,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,4,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,5,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,6,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,3,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,5,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,3,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,7,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,8,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,4,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,3,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,3,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,7,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,4,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,5,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,3,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,4,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,8,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,3,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,0,3,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,4,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,10,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,7,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,4,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,4,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,4,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,6,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,6,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,4,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,6,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,0,4,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,3,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,8,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,3,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,8,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,0,3,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,5,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,5,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,0,3,0.9236641221374046,5.1603053435114505
42,0.2,0.001,8,0.65,1,3,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,4,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,9,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,3,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,3,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,6,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,7,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,8,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,7,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,3,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,5,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,4,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,4,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,3,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,3,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,7,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,3,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,4,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,3,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,0,10,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,6,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,4,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,3,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,6,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,7,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,3,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,7,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,3,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,7,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,5,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,4,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,11,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,12,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,5,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,4,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,10,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,0,3,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,5,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,3,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,3,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,4,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,3,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,9,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,4,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,4,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,7,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,6,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,4,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,7,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,0,3,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,9,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,4,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,6,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,4,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,7,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,3,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,10,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,6,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,5,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,4,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,0,3,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,5,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,3,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,7,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,5,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,3,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,4,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,4,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,6,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,4,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,8,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,5,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,6,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,4,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,0,3,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,5,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,8,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,8,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,4,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,3,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,6,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,4,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,8,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,0,4,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,5,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,9,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,5,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,6,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,6,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,7,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,6,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,3,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,5,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,4,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,5,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,6,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,3,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,5,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,3,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,7,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,8,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,4,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,3,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,3,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,7,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,4,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,5,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,3,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,4,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,8,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,3,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,0,3,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,4,0.9236641221374046,5.1603053435114505
42,0.1,0.1,8,0.65,1,10,0.9236641221374046,5.1603053435114505
